mean_fit_time	mean_score_time	mean_test_score	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__learning_rate	param_estimator__loss	param_estimator__penalty	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
1.6374154090881348	0.06118631362915039	0.3432440265079145	1e-06	True	optimal	huber	l2	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1269	0.34389885126893827	0.3455592911657609	0.34027393512456816	0.0909006034265345	0.0036877762254082297	0.0022068586576586085
1.9379852612813313	0.06145723660786947	0.37722247509817386	1e-06	True	optimal	huber	l2	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	1082	0.38007822572724237	0.3774802975612579	0.37410889343876086	0.055552202972507715	0.002959081019729675	0.0024437799530978685
1.807482401529948	0.05053861935933431	0.38732607552558396	1e-06	True	optimal	huber	l2	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	952	0.3890271182806435	0.38797403793397023	0.38497706525900466	0.10029788948781737	0.004695626261566392	0.0017157360732453079
1.8178579807281494	0.0526124636332194	0.39288232238691606	1e-06	True	optimal	huber	l2	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	872	0.3945743911047218	0.3935101853370513	0.3905623856427639	0.19082250246906926	0.005592087577886002	0.0016969988093367755
1.8119277159372966	0.04973737398783366	0.39705303654443147	1e-06	True	optimal	huber	l2	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	708	0.39709689931453385	0.39853535938589624	0.3955268508012759	0.034615557062609714	0.005082865381147274	0.0012286094238154574
1.7498563130696614	0.06446242332458496	0.40048107617623496	1e-06	True	optimal	huber	l2	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	633	0.4008242958858945	0.4016796885778524	0.3989392430352977	0.061628822111387364	0.006778365025135292	0.0011448023576991788
1.7093695799509685	0.0681301752726237	0.4022053737367162	1e-06	True	optimal	huber	l2	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	589	0.40239069049695275	0.40320973966466145	0.4010156904925838	0.04615696900165762	0.001500215110811514	0.0009052508095916067
1.7506736119588215	0.06767392158508301	0.4045007501041626	1e-06	True	optimal	huber	l2	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	516	0.405567321609148	0.4050804082034135	0.4028545173002087	0.03658216037413688	0.0010800363212231654	0.0011809120714023611
1.7424845695495605	0.07292914390563965	0.4049212358386948	1e-06	True	optimal	huber	l2	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	503	0.4057873050587798	0.4058675396735857	0.40310886018550873	0.03746654745152399	0.002806899255214331	0.001281960694941515
1.8121952215830486	0.07678747177124023	0.404696406214447	1e-06	True	optimal	huber	l2	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	508	0.4055776663543046	0.40556793906326194	0.4029436105819917	0.01154037178442543	0.005291840442290971	0.0012394191100668305
1.4279131889343262	0.04781572024027506	0.3429543578759204	1e-06	True	optimal	huber	elasticnet	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1272	0.3436777133056025	0.3452513247191986	0.3399340334328915	0.05839001593791531	0.0019092689258444896	0.002230220179414091
1.4973680178324382	0.04508471488952637	0.3769928336373317	1e-06	True	optimal	huber	elasticnet	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	1084	0.37977068353180743	0.37723599910001593	0.3739718099466137	0.02750740040061877	0.002090388323321538	0.002373616780748108
1.560701608657837	0.04474989573160807	0.38724805461262224	1e-06	True	optimal	huber	elasticnet	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	955	0.38897799638790054	0.3879549986595354	0.3848111636006002	0.017681975484033687	0.000979029955199726	0.0017730299661861573
1.6153729756673176	0.04124720891316732	0.3928124998011302	1e-06	True	optimal	huber	elasticnet	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	878	0.39460826319200126	0.3934025701878575	0.3904266606362362	0.025907772527293083	0.0018270689386047216	0.0017573823476170493
1.854730447133382	0.044023752212524414	0.39697376651995303	1e-06	True	optimal	huber	elasticnet	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	717	0.3971096399012102	0.3983737352363913	0.3954379240146372	0.1492535728385289	0.003977508470409399	0.0012023840071670798
1.8770349820454915	0.06075207392374674	0.40034755138663886	1e-06	True	optimal	huber	elasticnet	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	637	0.40078924147223427	0.4014629299773056	0.39879048138530504	0.14839869957058852	0.00045604089124463084	0.001134845546455341
1.9265666802724202	0.06405933698018391	0.4021448731099825	1e-06	True	optimal	huber	elasticnet	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	590	0.4024599917443805	0.4029912152855304	0.40098341135467963	0.015666786628777265	0.0006845308213216221	0.0008494285087041858
1.810730775197347	0.06592194239298503	0.40438118665018113	1e-06	True	optimal	huber	elasticnet	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	522	0.4053725798606378	0.4050542151361729	0.4027167619795501	0.03410540077277886	0.0014187550293551293	0.0011840799617347602
1.8643632729848225	0.07209356625874837	0.40479202253918734	1e-06	True	optimal	huber	elasticnet	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	505	0.40576833929598943	0.40570829306161094	0.40289943233100833	0.04594115300862458	0.002585195204491915	0.0013384868646982774
1.8299896717071533	0.07041311264038086	0.40460857260208716	1e-06	True	optimal	huber	elasticnet	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	510	0.4055535203905556	0.4055286476048148	0.402743546976045	0.038123449634266844	0.002386828459995532	0.0013188103705440604
1.3753360112508137	0.04568107922871908	0.3404373351675746	1e-06	True	optimal	huber	none	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1291	0.34122275774178823	0.34259267299165175	0.3374965724130137	0.029089790696994175	0.0013236822204367317	0.0021533263628477433
1.426899830500285	0.04199528694152832	0.37521188403546935	1e-06	True	optimal	huber	none	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	1107	0.3778543340088094	0.3757244499694835	0.37205686020075723	0.023767182973348275	0.0010215893271920459	0.0023943993571181018
1.6177679697672527	0.04416227340698242	0.38596207285106404	1e-06	True	optimal	huber	none	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	987	0.38783960450829813	0.3866389674938272	0.38340764091846613	0.08557081232705123	0.0006141228505011076	0.0018715799071492994
1.6336448192596436	0.044627745946248375	0.39163531338600277	1e-06	True	optimal	huber	none	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	904	0.3935439398642602	0.3922532627731341	0.38910873179472905	0.08799018302441919	0.004568542042026041	0.0018626443153179296
1.765781005223592	0.05034796396891276	0.39590330486613096	1e-06	True	optimal	huber	none	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	788	0.39605387745630083	0.39737921034790624	0.3942768263424674	0.06373620310180031	0.008176901407687192	0.0012710096650036897
1.743232011795044	0.06093247731526693	0.3995382125395098	1e-06	True	optimal	huber	none	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	653	0.4001211375598357	0.4008572202513917	0.3976362780585252	0.017036687250030356	0.0022970901329337533	0.0013780339879397136
1.6916310787200928	0.06798028945922852	0.4012287381886353	1e-06	True	optimal	huber	none	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	625	0.4015199821186045	0.40230059580576494	0.399865635767804	0.05782499328262395	0.007788330096770175	0.0010151760357261564
1.7295291423797607	0.06538558006286621	0.40322787543519084	1e-06	True	optimal	huber	none	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	574	0.40458148659272053	0.40401728085928534	0.40108485479272904	0.13255457829977166	0.0015270118803680445	0.0015327491654131377
1.6729950110117595	0.06500180562337239	0.4039068471254384	1e-06	True	optimal	huber	none	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	549	0.40534659990142374	0.4047489460759722	0.40162499107965655	0.016354724608853035	0.0029259774414237285	0.001631858239543428
1.9325262705485027	0.07846609751383464	0.4035777625483302	1e-06	True	optimal	huber	none	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	556	0.4048209839770941	0.4045062673980917	0.40140603254013707	0.19041532792757337	0.006883674421398707	0.0015410093573284427
1.319082260131836	0.04717501004536947	0.1982836252461442	1e-06	True	optimal	squared_loss	l1	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1394	0.3144546551885916	0.030752115339038766	0.24964375669736394	0.03477733487711484	0.0049394992282190495	0.12138145712185837
1.391909122467041	0.04167588551839193	-0.4404465466048933	1e-06	True	optimal	squared_loss	l1	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	3101	0.29809016405390476	0.0818570722701728	-1.701289091751105	0.033959351930187065	0.0019627485737738182	0.8959093509352078
1.4890531698862712	0.04127113024393717	-0.4177412690910585	1e-06	True	optimal	squared_loss	l1	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	3061	0.28523727065189797	-0.10597019556860321	-1.4324929912941986	0.031716399377877263	0.0014016044384319332	0.7350965806781485
1.5694959163665771	0.039824326833089195	-0.3221986755547398	1e-06	True	optimal	squared_loss	l1	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	2961	0.23844716886739115	-0.03344444989158246	-1.1716004275792433	0.04097388380359399	0.0018476218555790568	0.6107879953616249
1.6804335912068684	0.03932086626688639	-0.1828080468171246	1e-06	True	optimal	squared_loss	l1	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	2444	0.20676333418177462	-0.153775619040307	-0.601413024308153	0.027815058302082904	0.0015543103521571048	0.33057475069691517
1.8784058888753254	0.06699903806050618	-0.5937030837054137	1e-06	True	optimal	squared_loss	l1	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	3137	0.1972984581875754	-0.2871401041028281	-1.6912699782079872	0.1533681373715703	0.007571330077342478	0.8008989408535168
1.7447721163431804	0.0628968874613444	-0.7672012353175822	1e-06	True	optimal	squared_loss	l1	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	3171	0.1515691635370935	-0.4070982948249904	-2.0460773309788025	0.028640645935768563	0.00196427155078385	0.9326194587820146
1.8783382574717205	0.06584469477335612	-1.3140889751545821	1e-06	True	optimal	squared_loss	l1	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	3481	0.2083955161422677	-2.4241837670603936	-1.726483242003662	0.027106103786108608	0.0012814842316810245	1.1136040197072445
2.0307816664377847	0.07493869463602702	-3.9547462825753725	1e-06	True	optimal	squared_loss	l1	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	3781	0.06122249165670268	-2.0481632576117983	-9.877310129689393	0.04478001046116474	0.002203726836576069	4.275504652241549
2.1938441594441733	0.08518346150716145	-2174149.0401558816	1e-06	True	optimal	squared_loss	l1	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	3792	-6470457.771651913	-51969.216494011656	-7.243382636385583	0.16020114333012767	0.006558497365912814	3038027.658353395
1.5089671611785889	0.05561534563700358	0.19828339516204163	1e-06	True	optimal	squared_loss	l2	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1396	0.31445646101223446	0.030749955103114957	0.24964342085122937	0.08680934121730575	0.0047578843040117814	0.12138297971415642
1.4929943879445393	0.0463258425394694	-0.4405707646304379	1e-06	True	optimal	squared_loss	l2	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	3103	0.2980833606226264	0.08322712534735455	-1.7030249958258863	0.020396539450640048	0.0013006842833294904	0.8969883044995189
1.573649565378825	0.0496214230855306	-0.4136117640502859	1e-06	True	optimal	squared_loss	l2	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	3055	0.2842860547849838	-0.10448088170661585	-1.4206425589247758	0.04542598197470941	0.005627169885072254	0.7295510387055308
2.0430041948954263	0.05924248695373535	-0.325904454536751	1e-06	True	optimal	squared_loss	l2	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	2970	0.2365058085733137	-0.04538919583975343	-1.1688316635762899	0.10270604637524093	0.0015481483968004266	0.6070475647339012
2.0865021546681723	0.057083447774251304	-0.19066004898103606	1e-06	True	optimal	squared_loss	l2	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	2446	0.20567622376144268	-0.1901301695508879	-0.5875273901636702	0.06611802530318298	0.004714644181896473	0.32382431709282283
2.064378102620443	0.0848848819732666	-0.6163114019622946	1e-06	True	optimal	squared_loss	l2	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	3139	0.200892032219395	-0.3264837664236875	-1.7233449232953455	0.06662391402677896	0.0026593645930244915	0.8118589275309127
2.1870182355244956	0.0895238717397054	-0.8007255005844924	1e-06	True	optimal	squared_loss	l2	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	3175	0.1450597876514651	-0.4099391769666003	-2.137299949797044	0.08594850606522043	0.002651178024212749	0.9718804573836248
2.3585829734802246	0.08942262331644694	-1.3745025720297648	1e-06	True	optimal	squared_loss	l2	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	3536	0.20225608422532593	-2.594491498495612	-1.7312770320997068	0.23891363165084764	0.007594812153559233	1.1693063774174801
2.396084467569987	0.09704009691874187	-4.22203584190046	1e-06	True	optimal	squared_loss	l2	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	3783	0.04981520453839039	-2.0575819689007644	-10.658353576904963	0.08946658929090041	0.02198794173250779	4.631765261165327
2.1786105632781982	0.08180093765258789	-2031610.3206518576	1e-06	True	optimal	squared_loss	l2	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	3789	-6036143.487550288	-58662.18933138774	-13.271462382237251	0.1970443617443326	0.00843423135867515	2831738.0314691756
1.5774507522583008	0.05162318547566732	0.19828342967574455	1e-06	True	optimal	squared_loss	elasticnet	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1395	0.31445619014170145	0.030750279138160086	0.2496434712287422	0.1194834330924817	0.002084755489604091	0.12138275132635243
1.6998164653778076	0.05624524752298991	-0.44055062170615067	1e-06	True	optimal	squared_loss	elasticnet	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	3102	0.2980843816850156	0.08302607413638141	-1.702764536847075	0.1018202888054944	0.004923544789306696	0.896827262462184
